<1m,,,,,,,,,,,,,,,,,
11/5/18,14:24:03,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-2,rRSSI,-62,role,M 
11/5/18,14:24:04,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:05,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:06,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:07,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:08,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-2,rRSSI,-62,role,M 
11/5/18,14:24:09,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:10,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:11,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:12,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-2,rRSSI,-62,role,M 
11/5/18,14:24:13,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:14,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:15,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
11/5/18,14:24:16,0, ,dc-74-a8-07-3f-d3 ,- ,TxP,7,(handle,12),LQ,255,RSSI,-1,rRSSI,-61,role,M 
